Tag;FormatedTag;Group;Element;VR;Name
300A00BB;(300A,00BB);300A;00BB;FL;Isocenter to Beam Limiting Device Distance
300A00BC;(300A,00BC);300A;00BC;IS;Number of Leaf/Jaw Pairs
300A00BE;(300A,00BE);300A;00BE;DS;Leaf Position Boundaries
300A00C0;(300A,00C0);300A;00C0;IS;Beam Number
300A00C2;(300A,00C2);300A;00C2;LO;Beam Name
300A00C3;(300A,00C3);300A;00C3;ST;Beam Description
300A00C4;(300A,00C4);300A;00C4;CS;Beam Type
300A00C5;(300A,00C5);300A;00C5;FD;Beam Delivery Duration Limit
300A00C6;(300A,00C6);300A;00C6;CS;Radiation Type
300A00C7;(300A,00C7);300A;00C7;CS;High-Dose Technique Type
300A00C8;(300A,00C8);300A;00C8;IS;Reference Image Number
300A00CA;(300A,00CA);300A;00CA;SQ;Planned Verification Image Sequence
300A00CC;(300A,00CC);300A;00CC;LO;Imaging Device-Specific Acquisition Parameters
300A00CE;(300A,00CE);300A;00CE;CS;Treatment Delivery Type
300A00D0;(300A,00D0);300A;00D0;IS;Number of Wedges
300A00D1;(300A,00D1);300A;00D1;SQ;Wedge Sequence
300A00D2;(300A,00D2);300A;00D2;IS;Wedge Number
300A00D3;(300A,00D3);300A;00D3;CS;Wedge Type
300A00D4;(300A,00D4);300A;00D4;SH;Wedge ID
300A00D5;(300A,00D5);300A;00D5;IS;Wedge Angle
300A00D6;(300A,00D6);300A;00D6;DS;Wedge Factor
300A00D7;(300A,00D7);300A;00D7;FL;Total Wedge Tray Water-Equivalent Thickness
300A00D8;(300A,00D8);300A;00D8;DS;Wedge Orientation
300A00D9;(300A,00D9);300A;00D9;FL;Isocenter to Wedge Tray Distance
300A00DA;(300A,00DA);300A;00DA;DS;Source to Wedge Tray Distance
300A00DB;(300A,00DB);300A;00DB;FL;Wedge Thin Edge Position
300A00DC;(300A,00DC);300A;00DC;SH;Bolus ID
300A00DD;(300A,00DD);300A;00DD;ST;Bolus Description
300A00DE;(300A,00DE);300A;00DE;DS;Effective Wedge Angle
300A00E0;(300A,00E0);300A;00E0;IS;Number of Compensators
300A00E1;(300A,00E1);300A;00E1;SH;Material ID
300A00E2;(300A,00E2);300A;00E2;DS;Total Compensator Tray Factor
300A00E3;(300A,00E3);300A;00E3;SQ;Compensator Sequence
300A00E4;(300A,00E4);300A;00E4;IS;Compensator Number
300A00E5;(300A,00E5);300A;00E5;SH;Compensator ID
300A00E6;(300A,00E6);300A;00E6;DS;Source to Compensator Tray Distance
300A00E7;(300A,00E7);300A;00E7;IS;Compensator Rows
300A00E8;(300A,00E8);300A;00E8;IS;Compensator Columns
300A00E9;(300A,00E9);300A;00E9;DS;Compensator Pixel Spacing
300A00EA;(300A,00EA);300A;00EA;DS;Compensator Position
300A00EB;(300A,00EB);300A;00EB;DS;Compensator Transmission Data
300A00EC;(300A,00EC);300A;00EC;DS;Compensator Thickness Data
300A00ED;(300A,00ED);300A;00ED;IS;Number of Boli
300A00EE;(300A,00EE);300A;00EE;CS;Compensator Type
300A00EF;(300A,00EF);300A;00EF;SH;Compensator Tray ID
300A00F0;(300A,00F0);300A;00F0;IS;Number of Blocks
300A00F2;(300A,00F2);300A;00F2;DS;Total Block Tray Factor
300A00F3;(300A,00F3);300A;00F3;FL;Total Block Tray Water-Equivalent Thickness
300A00F4;(300A,00F4);300A;00F4;SQ;Block Sequence
300A00F5;(300A,00F5);300A;00F5;SH;Block Tray ID
300A00F6;(300A,00F6);300A;00F6;DS;Source to Block Tray Distance
300A00F7;(300A,00F7);300A;00F7;FL;Isocenter to Block Tray Distance
300A00F8;(300A,00F8);300A;00F8;CS;Block Type
300A00F9;(300A,00F9);300A;00F9;LO;Accessory Code
300A00FA;(300A,00FA);300A;00FA;CS;Block Divergence
300A00FB;(300A,00FB);300A;00FB;CS;Block Mounting Position
300A00FC;(300A,00FC);300A;00FC;IS;Block Number
300A00FE;(300A,00FE);300A;00FE;LO;Block Name
300A0100;(300A,0100);300A;0100;DS;Block Thickness
300A0102;(300A,0102);300A;0102;DS;Block Transmission
300A0104;(300A,0104);300A;0104;IS;Block Number of Points
300A0106;(300A,0106);300A;0106;DS;Block Data
300A0107;(300A,0107);300A;0107;SQ;Applicator Sequence
300A0108;(300A,0108);300A;0108;SH;Applicator ID
300A0109;(300A,0109);300A;0109;CS;Applicator Type
300A010A;(300A,010A);300A;010A;LO;Applicator Description
300A010C;(300A,010C);300A;010C;DS;Cumulative Dose Reference Coefficient
300A010E;(300A,010E);300A;010E;DS;Final Cumulative Meterset Weight
300A0110;(300A,0110);300A;0110;IS;Number of Control Points
300A0111;(300A,0111);300A;0111;SQ;Control Point Sequence
300A0112;(300A,0112);300A;0112;IS;Control Point Index
300A0114;(300A,0114);300A;0114;DS;Nominal Beam Energy
300A0115;(300A,0115);300A;0115;DS;Dose Rate Set
300A0116;(300A,0116);300A;0116;SQ;Wedge Position Sequence
300A0118;(300A,0118);300A;0118;CS;Wedge Position
300A011A;(300A,011A);300A;011A;SQ;Beam Limiting Device Position Sequence
300A011C;(300A,011C);300A;011C;DS;Leaf/Jaw Positions
300A011E;(300A,011E);300A;011E;DS;Gantry Angle
300A011F;(300A,011F);300A;011F;CS;Gantry Rotation Direction
300A0120;(300A,0120);300A;0120;DS;Beam Limiting Device Angle
300A0121;(300A,0121);300A;0121;CS;Beam Limiting Device Rotation Direction
300A0122;(300A,0122);300A;0122;DS;Patient Support Angle
300A0123;(300A,0123);300A;0123;CS;Patient Support Rotation Direction
300A0124;(300A,0124);300A;0124;DS;Table Top Eccentric Axis Distance
300A0125;(300A,0125);300A;0125;DS;Table Top Eccentric Angle
300A0126;(300A,0126);300A;0126;CS;Table Top Eccentric Rotation Direction
300A0128;(300A,0128);300A;0128;DS;Table Top Vertical Position
300A0129;(300A,0129);300A;0129;DS;Table Top Longitudinal Position
300A012A;(300A,012A);300A;012A;DS;Table Top Lateral Position
300A012C;(300A,012C);300A;012C;DS;Isocenter Position
300A012E;(300A,012E);300A;012E;DS;Surface Entry Point
300A0130;(300A,0130);300A;0130;DS;Source to Surface Distance
300A0131;(300A,0131);300A;0131;FL;Average Beam Dose Point Source to External Contour Distance
300A0132;(300A,0132);300A;0132;FL;Source to External Contour Distance
300A0133;(300A,0133);300A;0133;FL;External Contour Entry Point
300A0134;(300A,0134);300A;0134;DS;Cumulative Meterset Weight
300A0140;(300A,0140);300A;0140;FL;Table Top Pitch Angle
300A0142;(300A,0142);300A;0142;CS;Table Top Pitch Rotation Direction
300A0144;(300A,0144);300A;0144;FL;Table Top Roll Angle
300A0146;(300A,0146);300A;0146;CS;Table Top Roll Rotation Direction
300A0148;(300A,0148);300A;0148;FL;Head Fixation Angle
300A014A;(300A,014A);300A;014A;FL;Gantry Pitch Angle
300A014C;(300A,014C);300A;014C;CS;Gantry Pitch Rotation Direction
300A014E;(300A,014E);300A;014E;FL;Gantry Pitch Angle Tolerance
300A0150;(300A,0150);300A;0150;CS;Fixation Eye
300A0151;(300A,0151);300A;0151;DS;Chair Head Frame Position
300A0152;(300A,0152);300A;0152;DS;Head Fixation Angle Tolerance
300A0153;(300A,0153);300A;0153;DS;Chair Head Frame Position Tolerance
300A0154;(300A,0154);300A;0154;DS;Fixation Light Azimuthal Angle Tolerance
300A0155;(300A,0155);300A;0155;DS;Fixation Light Polar Angle Tolerance
300A0180;(300A,0180);300A;0180;SQ;Patient Setup Sequence
300A0182;(300A,0182);300A;0182;IS;Patient Setup Number
300A0183;(300A,0183);300A;0183;LO;Patient Setup Label
300A0184;(300A,0184);300A;0184;LO;Patient Additional Position
300A0190;(300A,0190);300A;0190;SQ;Fixation Device Sequence
300A0192;(300A,0192);300A;0192;CS;Fixation Device Type
300A0194;(300A,0194);300A;0194;SH;Fixation Device Label
300A0196;(300A,0196);300A;0196;ST;Fixation Device Description
300A0198;(300A,0198);300A;0198;SH;Fixation Device Position
300A0199;(300A,0199);300A;0199;FL;Fixation Device Pitch Angle
300A019A;(300A,019A);300A;019A;FL;Fixation Device Roll Angle
300A01A0;(300A,01A0);300A;01A0;SQ;Shielding Device Sequence
300A01A2;(300A,01A2);300A;01A2;CS;Shielding Device Type
300A01A4;(300A,01A4);300A;01A4;SH;Shielding Device Label
300A01A6;(300A,01A6);300A;01A6;ST;Shielding Device Description
300A01A8;(300A,01A8);300A;01A8;SH;Shielding Device Position
300A01B0;(300A,01B0);300A;01B0;CS;Setup Technique
300A01B2;(300A,01B2);300A;01B2;ST;Setup Technique Description
300A01B4;(300A,01B4);300A;01B4;SQ;Setup Device Sequence
300A01B6;(300A,01B6);300A;01B6;CS;Setup Device Type
300A01B8;(300A,01B8);300A;01B8;SH;Setup Device Label
300A01BA;(300A,01BA);300A;01BA;ST;Setup Device Description
300A01BC;(300A,01BC);300A;01BC;DS;Setup Device Parameter
300A01D0;(300A,01D0);300A;01D0;ST;Setup Reference Description
300A01D2;(300A,01D2);300A;01D2;DS;Table Top Vertical Setup Displacement
300A01D4;(300A,01D4);300A;01D4;DS;Table Top Longitudinal Setup Displacement
300A01D6;(300A,01D6);300A;01D6;DS;Table Top Lateral Setup Displacement
300A0200;(300A,0200);300A;0200;CS;Brachy Treatment Technique
300A0202;(300A,0202);300A;0202;CS;Brachy Treatment Type
300A0206;(300A,0206);300A;0206;SQ;Treatment Machine Sequence
300A0210;(300A,0210);300A;0210;SQ;Source Sequence
300A0212;(300A,0212);300A;0212;IS;Source Number
300A0214;(300A,0214);300A;0214;CS;Source Type
300A0216;(300A,0216);300A;0216;LO;Source Manufacturer
300A0218;(300A,0218);300A;0218;DS;Active Source Diameter
300A021A;(300A,021A);300A;021A;DS;Active Source Length
300A021B;(300A,021B);300A;021B;SH;Source Model ID
300A021C;(300A,021C);300A;021C;LO;Source Description
300A0222;(300A,0222);300A;0222;DS;Source Encapsulation Nominal Thickness
300A0224;(300A,0224);300A;0224;DS;Source Encapsulation Nominal Transmission
300A0226;(300A,0226);300A;0226;LO;Source Isotope Name
300A0228;(300A,0228);300A;0228;DS;Source Isotope Half Life
300A0229;(300A,0229);300A;0229;CS;Source Strength Units
300A022A;(300A,022A);300A;022A;DS;Reference Air Kerma Rate
300A022B;(300A,022B);300A;022B;DS;Source Strength
300A022C;(300A,022C);300A;022C;DA;Source Strength Reference Date
300A022E;(300A,022E);300A;022E;TM;Source Strength Reference Time
300A0230;(300A,0230);300A;0230;SQ;Application Setup Sequence
300A0232;(300A,0232);300A;0232;CS;Application Setup Type
300A0234;(300A,0234);300A;0234;IS;Application Setup Number
300A0236;(300A,0236);300A;0236;LO;Application Setup Name
300A0238;(300A,0238);300A;0238;LO;Application Setup Manufacturer
300A0240;(300A,0240);300A;0240;IS;Template Number
300A0242;(300A,0242);300A;0242;SH;Template Type
300A0244;(300A,0244);300A;0244;LO;Template Name
300A0250;(300A,0250);300A;0250;DS;Total Reference Air Kerma
300A0260;(300A,0260);300A;0260;SQ;Brachy Accessory Device Sequence
300A0262;(300A,0262);300A;0262;IS;Brachy Accessory Device Number
300A0263;(300A,0263);300A;0263;SH;Brachy Accessory Device ID
300A0264;(300A,0264);300A;0264;CS;Brachy Accessory Device Type
300A0266;(300A,0266);300A;0266;LO;Brachy Accessory Device Name
300A026A;(300A,026A);300A;026A;DS;Brachy Accessory Device Nominal Thickness
300A026C;(300A,026C);300A;026C;DS;Brachy Accessory Device Nominal Transmission
300A0280;(300A,0280);300A;0280;SQ;Channel Sequence
300A0282;(300A,0282);300A;0282;IS;Channel Number
300A0284;(300A,0284);300A;0284;DS;Channel Length
300A0286;(300A,0286);300A;0286;DS;Channel Total Time
300A0288;(300A,0288);300A;0288;CS;Source Movement Type
300A028A;(300A,028A);300A;028A;IS;Number of Pulses
300A028C;(300A,028C);300A;028C;DS;Pulse Repetition Interval
300A0290;(300A,0290);300A;0290;IS;Source Applicator Number
300A0291;(300A,0291);300A;0291;SH;Source Applicator ID
300A0292;(300A,0292);300A;0292;CS;Source Applicator Type
300A0294;(300A,0294);300A;0294;LO;Source Applicator Name
300A0296;(300A,0296);300A;0296;DS;Source Applicator Length
300A0298;(300A,0298);300A;0298;LO;Source Applicator Manufacturer
300A029C;(300A,029C);300A;029C;DS;Source Applicator Wall Nominal Thickness
300A029E;(300A,029E);300A;029E;DS;Source Applicator Wall Nominal Transmission
300A02A0;(300A,02A0);300A;02A0;DS;Source Applicator Step Size
300A02A2;(300A,02A2);300A;02A2;IS;Transfer Tube Number
300A02A4;(300A,02A4);300A;02A4;DS;Transfer Tube Length
300A02B0;(300A,02B0);300A;02B0;SQ;Channel Shield Sequence
300A02B2;(300A,02B2);300A;02B2;IS;Channel Shield Number
300A02B3;(300A,02B3);300A;02B3;SH;Channel Shield ID
300A02B4;(300A,02B4);300A;02B4;LO;Channel Shield Name
300A02B8;(300A,02B8);300A;02B8;DS;Channel Shield Nominal Thickness
300A02BA;(300A,02BA);300A;02BA;DS;Channel Shield Nominal Transmission
300A02C8;(300A,02C8);300A;02C8;DS;Final Cumulative Time Weight
300A02D0;(300A,02D0);300A;02D0;SQ;Brachy Control Point Sequence
300A02D2;(300A,02D2);300A;02D2;DS;Control Point Relative Position
300A02D4;(300A,02D4);300A;02D4;DS;Control Point 3D Position
300A02D6;(300A,02D6);300A;02D6;DS;Cumulative Time Weight
300A02E0;(300A,02E0);300A;02E0;CS;Compensator Divergence
300A02E1;(300A,02E1);300A;02E1;CS;Compensator Mounting Position
300A02E2;(300A,02E2);300A;02E2;DS;Source to Compensator Distance
300A02E3;(300A,02E3);300A;02E3;FL;Total Compensator Tray Water-Equivalent Thickness
300A02E4;(300A,02E4);300A;02E4;FL;Isocenter to Compensator Tray Distance
300A02E5;(300A,02E5);300A;02E5;FL;Compensator Column Offset
300A02E6;(300A,02E6);300A;02E6;FL;Isocenter to Compensator Distances
300A02E7;(300A,02E7);300A;02E7;FL;Compensator Relative Stopping Power Ratio
300A02E8;(300A,02E8);300A;02E8;FL;Compensator Milling Tool Diameter
300A02EA;(300A,02EA);300A;02EA;SQ;Ion Range Compensator Sequence
300A02EB;(300A,02EB);300A;02EB;LT;Compensator Description
300A0302;(300A,0302);300A;0302;IS;Radiation Mass Number
300A0304;(300A,0304);300A;0304;IS;Radiation Atomic Number
300A0306;(300A,0306);300A;0306;SS;Radiation Charge State
300A0308;(300A,0308);300A;0308;CS;Scan Mode
300A0309;(300A,0309);300A;0309;CS;Modulated Scan Mode Type
300A030A;(300A,030A);300A;030A;FL;Virtual Source-Axis Distances
300A030C;(300A,030C);300A;030C;SQ;Snout Sequence
300A030D;(300A,030D);300A;030D;FL;Snout Position
300A030F;(300A,030F);300A;030F;SH;Snout ID
300A0312;(300A,0312);300A;0312;IS;Number of Range Shifters
300A0314;(300A,0314);300A;0314;SQ;Range Shifter Sequence
300A0316;(300A,0316);300A;0316;IS;Range Shifter Number
300A0318;(300A,0318);300A;0318;SH;Range Shifter ID
300A0320;(300A,0320);300A;0320;CS;Range Shifter Type
300A0322;(300A,0322);300A;0322;LO;Range Shifter Description
300A0330;(300A,0330);300A;0330;IS;Number of Lateral Spreading Devices
300A0332;(300A,0332);300A;0332;SQ;Lateral Spreading Device Sequence
300A0334;(300A,0334);300A;0334;IS;Lateral Spreading Device Number
300A0336;(300A,0336);300A;0336;SH;Lateral Spreading Device ID
300A0338;(300A,0338);300A;0338;CS;Lateral Spreading Device Type
300A033A;(300A,033A);300A;033A;LO;Lateral Spreading Device Description
300A033C;(300A,033C);300A;033C;FL;Lateral Spreading Device Water Equivalent Thickness
300A0340;(300A,0340);300A;0340;IS;Number of Range Modulators
300A0342;(300A,0342);300A;0342;SQ;Range Modulator Sequence
300A0344;(300A,0344);300A;0344;IS;Range Modulator Number
300A0346;(300A,0346);300A;0346;SH;Range Modulator ID
300A0348;(300A,0348);300A;0348;CS;Range Modulator Type
300A034A;(300A,034A);300A;034A;LO;Range Modulator Description
300A034C;(300A,034C);300A;034C;SH;Beam Current Modulation ID
300A0350;(300A,0350);300A;0350;CS;Patient Support Type
300A0352;(300A,0352);300A;0352;SH;Patient Support ID
300A0354;(300A,0354);300A;0354;LO;Patient Support Accessory Code
300A0355;(300A,0355);300A;0355;LO;Tray Accessory Code
300A0356;(300A,0356);300A;0356;FL;Fixation Light Azimuthal Angle
300A0358;(300A,0358);300A;0358;FL;Fixation Light Polar Angle
300A035A;(300A,035A);300A;035A;FL;Meterset Rate
300A0360;(300A,0360);300A;0360;SQ;Range Shifter Settings Sequence
300A0362;(300A,0362);300A;0362;LO;Range Shifter Setting
300A0364;(300A,0364);300A;0364;FL;Isocenter to Range Shifter Distance
300A0366;(300A,0366);300A;0366;FL;Range Shifter Water Equivalent Thickness
300A0370;(300A,0370);300A;0370;SQ;Lateral Spreading Device Settings Sequence
300A0372;(300A,0372);300A;0372;LO;Lateral Spreading Device Setting
300A0374;(300A,0374);300A;0374;FL;Isocenter to Lateral Spreading Device Distance
300A0380;(300A,0380);300A;0380;SQ;Range Modulator Settings Sequence
300A0382;(300A,0382);300A;0382;FL;Range Modulator Gating Start Value
300A0384;(300A,0384);300A;0384;FL;Range Modulator Gating Stop Value
300A0386;(300A,0386);300A;0386;FL;Range Modulator Gating Start Water Equivalent Thickness
300A0388;(300A,0388);300A;0388;FL;Range Modulator Gating Stop Water Equivalent Thickness
300A038A;(300A,038A);300A;038A;FL;Isocenter to Range Modulator Distance
300A0390;(300A,0390);300A;0390;SH;Scan Spot Tune ID
300A0391;(300A,0391);300A;0391;IS;Scan Spot Prescribed Indices
300A0392;(300A,0392);300A;0392;IS;Number of Scan Spot Positions
300A0393;(300A,0393);300A;0393;CS;Scan Spot Reordered
300A0394;(300A,0394);300A;0394;FL;Scan Spot Position Map
300A0395;(300A,0395);300A;0395;CS;Scan Spot Reordering Allowed
300A0396;(300A,0396);300A;0396;FL;Scan Spot Meterset Weights
300A0398;(300A,0398);300A;0398;FL;Scanning Spot Size
300A039A;(300A,039A);300A;039A;IS;Number of Paintings
300A03A0;(300A,03A0);300A;03A0;SQ;Ion Tolerance Table Sequence
300A03A2;(300A,03A2);300A;03A2;SQ;Ion Beam Sequence
300A03A4;(300A,03A4);300A;03A4;SQ;Ion Beam Limiting Device Sequence
300A03A6;(300A,03A6);300A;03A6;SQ;Ion Block Sequence
300A03A8;(300A,03A8);300A;03A8;SQ;Ion Control Point Sequence
300A03AA;(300A,03AA);300A;03AA;SQ;Ion Wedge Sequence
300A03AC;(300A,03AC);300A;03AC;SQ;Ion Wedge Position Sequence
300A0401;(300A,0401);300A;0401;SQ;Referenced Setup Image Sequence
300A0402;(300A,0402);300A;0402;ST;Setup Image Comment
300A0410;(300A,0410);300A;0410;SQ;Motion Synchronization Sequence
300A0412;(300A,0412);300A;0412;FL;Control Point Orientation
300A0420;(300A,0420);300A;0420;SQ;General Accessory Sequence
300A0421;(300A,0421);300A;0421;SH;General Accessory ID
300A0422;(300A,0422);300A;0422;ST;General Accessory Description
300A0423;(300A,0423);300A;0423;CS;General Accessory Type
300A0424;(300A,0424);300A;0424;IS;General Accessory Number
300A0425;(300A,0425);300A;0425;FL;Source to General Accessory Distance
300A0431;(300A,0431);300A;0431;SQ;Applicator Geometry Sequence
300A0432;(300A,0432);300A;0432;CS;Applicator Aperture Shape
300A0433;(300A,0433);300A;0433;FL;Applicator Opening
300A0434;(300A,0434);300A;0434;FL;Applicator Opening X
300A0435;(300A,0435);300A;0435;FL;Applicator Opening Y
300A0436;(300A,0436);300A;0436;FL;Source to Applicator Mounting Position Distance
300A0440;(300A,0440);300A;0440;IS;Number of Block Slab Items
300A0441;(300A,0441);300A;0441;SQ;Block Slab Sequence
300A0442;(300A,0442);300A;0442;DS;Block Slab Thickness
300A0443;(300A,0443);300A;0443;US;Block Slab Number
300A0450;(300A,0450);300A;0450;SQ;Device Motion Control Sequence
300A0451;(300A,0451);300A;0451;CS;Device Motion Execution Mode
300A0452;(300A,0452);300A;0452;CS;Device Motion Observation Mode
300A0453;(300A,0453);300A;0453;SQ;Device Motion Parameter Code Sequence
300A0501;(300A,0501);300A;0501;FL;Distal Depth Fraction
300A0502;(300A,0502);300A;0502;FL;Distal Depth
300A0503;(300A,0503);300A;0503;FL;Nominal Range Modulation Fractions
300A0504;(300A,0504);300A;0504;FL;Nominal Range Modulated Region Depths
300A0505;(300A,0505);300A;0505;SQ;Depth Dose Parameters Sequence
300A0506;(300A,0506);300A;0506;SQ;Delivered Depth Dose Parameters Sequence
300A0507;(300A,0507);300A;0507;FL;Delivered Distal Depth Fraction
300A0508;(300A,0508);300A;0508;FL;Delivered Distal Depth
300A0509;(300A,0509);300A;0509;FL;Delivered Nominal Range Modulation Fractions
300A0510;(300A,0510);300A;0510;FL;Delivered Nominal Range Modulated Region Depths
300A0511;(300A,0511);300A;0511;CS;Delivered Reference Dose Definition
300A0512;(300A,0512);300A;0512;CS;Reference Dose Definition
